item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001860,ORD000924,PROD00321,5,12372.09,87.87
ITEM001861,ORD000755,PROD00468,5,24611.28,1.02
ITEM001862,ORD000844,PROD00212,7,16757.39,90.11
ITEM001863,ORD000837,PROD00399,8,15280.19,1.04
ITEM001864,ORD000710,PROD00203,1,41790.51,44.91
ITEM001865,ORD000679,PROD00354,4,4324.41,11.44
ITEM001866,ORD000163,PROD00462,8,4083.37,53.69
ITEM001867,ORD000172,PROD00484,5,57323.5,71.5
ITEM001868,ORD000712,PROD00204,5,32221.98,28.47
ITEM001869,ORD000584,PROD00134,2,45683.26,39.49
ITEM001870,ORD000907,PROD00453,4,57017.52,55.47
ITEM001871,ORD000510,PROD00103,3,31141.71,3.57
ITEM001872,ORD000491,PROD00056,2,13795.84,83.31
ITEM001873,ORD000189,PROD00043,2,14580.94,61.53
ITEM001874,ORD000449,PROD00379,3,26577.23,76.91
ITEM001875,ORD000679,PROD00479,9,46030.73,18.9
ITEM001876,ORD000216,PROD00372,6,2721.1,1.42
ITEM001877,ORD000157,PROD00175,5,55318.2,35.01
ITEM001878,ORD000206,PROD00462,1,23539.58,15.31
ITEM001879,ORD000299,PROD00259,2,13591.61,62.72
ITEM001880,ORD000344,PROD00337,8,1616.05,44.05
ITEM001881,ORD000864,PROD00126,-3,17339.61,16.11
ITEM001882,ORD000561,PROD00494,6,3497.12,68.48
ITEM001883,ORD000420,PROD00266,9,1145.96,72.05
ITEM001884,ORD000742,PROD00478,6,22285.29,14.35
ITEM001885,ORD000107,PROD00351,4,453.51,0.34
ITEM001886,ORD000060,PROD00417,7,46144.86,11.96
ITEM001887,ORD000230,PROD00391,1,33861.96,7.39
ITEM001888,ORD000665,PROD00422,8,56238.94,64.48
ITEM001889,ORD000290,PROD00352,10,23267.35,91.02
ITEM001890,ORD000244,PROD00350,8,36795.25,34.51
ITEM001891,ORD000652,PROD00233,8,55173.65,15.31
ITEM001892,ORD000550,PROD00451,6,13508.01,28.69
ITEM001893,ORD000749,PROD00090,7,59948.51,88.19
ITEM001894,ORD000377,PROD00379,1,25961.02,29.99
ITEM001895,ORD000044,PROD00236,7,42670.08,54.15
ITEM001896,ORD000233,PROD00206,3,50424.11,35.29
ITEM001897,ORD000965,PROD00208,7,53028.95,46.06
ITEM001898,ORD000464,PROD00228,7,27864.68,33.78
ITEM001899,ORD000682,PROD00205,3,43426.13,20.59
ITEM001900,ORD000223,PROD00365,4,34146.36,94.8
ITEM001901,ORD000747,PROD00338,10,21868.55,46.34
ITEM001902,ORD000884,PROD00392,7,22551.52,30.69
ITEM001903,ORD000403,PROD00073,8,6608.15,65.22
ITEM001904,ORD000308,PROD00464,10,24785.86,19.94
ITEM001905,ORD000346,PROD00283,3,39613.12,93.71
ITEM001906,ORD000443,PROD00093,8,1527.74,20.65
ITEM001907,ORD000582,PROD00342,3,16471.87,74.6
ITEM001908,ORD000577,PROD00394,3,38510.16,57.51
ITEM001909,ORD000821,PROD00102,3,24736.25,46.86
ITEM001910,ORD000889,PROD00379,3,45780.95,48.67
ITEM001911,ORD000626,PROD00478,10,31882.23,62.81
ITEM001912,ORD000037,PROD00347,2,47239.04,8.58
ITEM001913,ORD000009,PROD00472,1,19957.37,8.99
ITEM001914,ORD000954,PROD00462,-1,44640.7,95.8
ITEM001915,ORD000315,PROD00431,2,21840.11,90.92
ITEM001916,ORD000598,PROD00464,8,28557.73,70.36
ITEM001917,ORD000297,PROD00156,2,48159.92,15.98
ITEM001918,ORD000902,PROD00078,3,24969.63,53.23
ITEM001919,ORD000634,PROD00210,3,33743.68,62.87
ITEM001920,ORD000717,PROD00144,4,58569.87,66.39
ITEM001921,ORD000151,PROD00466,8,5914.43,3.94
ITEM001922,ORD000902,PROD00196,8,22824.25,17.05
ITEM001923,ORD000021,PROD00301,6,55863.44,58.49
ITEM001924,ORD000187,PROD00230,1,58220.77,94.66
ITEM001925,ORD000581,PROD00177,6,59270.14,88.65
ITEM001926,ORD000071,PROD00091,3,37479.46,67.74
ITEM001927,ORD000939,PROD00077,2,59574.52,79.1
ITEM001928,ORD000685,PROD00101,6,17611.73,79.28
ITEM001929,ORD000806,PROD00043,6,36208.47,79.93
ITEM001930,ORD000017,PROD00319,10,25122.55,16.91
ITEM001931,ORD000872,PROD00130,4,30854.03,98.2
ITEM001932,ORD000926,PROD00469,1,29427.58,90.58
ITEM001933,ORD000054,PROD00333,4,42060.84,26.31
ITEM001934,ORD000444,PROD00173,1,16442.91,99.51
ITEM001935,ORD000673,PROD00235,2,20041.84,3.14
ITEM001936,ORD000893,PROD00475,10,739.6,57.37
ITEM001937,ORD000310,PROD00195,4,54281.64,38.0
ITEM001938,ORD000037,PROD00356,5,41841.68,33.56
ITEM001939,ORD000823,PROD00263,7,24490.98,34.21
ITEM001940,ORD000966,PROD00178,5,33187.72,48.88
ITEM001941,ORD000274,PROD00043,8,55134.69,8.48
ITEM001942,ORD000683,PROD00468,6,51702.6,89.58
ITEM001943,ORD000024,PROD00416,3,48392.98,10.7
ITEM001944,ORD000077,PROD00091,6,3991.05,57.19
ITEM001945,ORD000243,PROD00399,2,51835.05,0.96
ITEM001946,ORD000014,PROD00378,6,52222.56,61.75
ITEM001947,ORD000160,PROD00299,-3,52416.75,78.61
ITEM001948,ORD000109,PROD00314,2,3464.37,13.87
ITEM001949,ORD000941,PROD00382,2,11215.93,71.83
ITEM001950,ORD000094,PROD00002,7,47516.4,23.31
ITEM001951,ORD000052,PROD00368,2,23275.37,62.55
ITEM001952,ORD000198,PROD00244,4,42523.43,49.53
ITEM001953,ORD000724,PROD00096,8,17355.0,67.62
ITEM001954,ORD000886,PROD00441,1,26606.73,50.76
ITEM001955,ORD000082,PROD00091,4,15869.37,87.82
ITEM001956,ORD000590,PROD00499,4,42028.02,70.29
ITEM001957,ORD000078,PROD00097,3,50932.12,75.63
ITEM001958,ORD000234,PROD00084,7,38154.29,59.23
ITEM001959,ORD000616,PROD00212,9,38471.64,21.83
ITEM001960,ORD000257,PROD00423,6,44153.04,53.06
ITEM001961,ORD000671,PROD00456,5,16958.8,16.13
ITEM001962,ORD000064,PROD00033,8,20718.97,73.29
ITEM001963,ORD000635,PROD00387,7,4889.1,76.44
ITEM001964,ORD000734,PROD00229,1,58632.34,67.45
ITEM001965,ORD000327,PROD00302,6,41914.75,60.55
ITEM001966,ORD000983,PROD00034,10,15819.99,83.97
ITEM001967,ORD000462,PROD00184,8,22289.56,30.02
ITEM001968,ORD000501,PROD00161,9,59945.94,19.03
ITEM001969,ORD000602,PROD00088,1,41482.79,40.97
ITEM001970,ORD000902,PROD00237,6,55414.42,84.65
ITEM001971,ORD000996,PROD00207,8,52134.07,46.44
ITEM001972,ORD000157,PROD00073,7,25233.87,2.45
ITEM001973,ORD000143,PROD00404,6,22949.3,87.03
ITEM001974,ORD000153,PROD00205,6,935.61,79.14
ITEM001975,ORD000678,PROD00464,3,9147.22,94.6
ITEM001976,ORD000223,PROD00049,1,23538.37,14.99
ITEM001977,ORD000346,PROD00102,1,29889.61,15.83
ITEM001978,ORD000850,PROD00490,9,16732.41,18.99
ITEM001979,ORD000622,PROD00371,8,26028.09,94.73
ITEM001980,ORD000164,PROD00250,-2,57690.22,6.69
ITEM001981,ORD000332,PROD00362,8,36508.28,14.15
ITEM001982,ORD000532,PROD00483,8,48236.96,41.63
ITEM001983,ORD000014,PROD00490,5,37927.37,33.86
ITEM001984,ORD000319,PROD00351,10,25796.95,12.18
ITEM001985,ORD000133,PROD00272,5,20531.72,37.34
ITEM001986,ORD000706,PROD00443,3,22237.1,97.04
ITEM001987,ORD000065,PROD00010,8,22263.51,24.61
ITEM001988,ORD000968,PROD00168,4,54617.75,90.26
ITEM001989,ORD000650,PROD00469,8,47229.69,55.5
ITEM001990,ORD000592,PROD00407,6,41929.94,90.19
ITEM001991,ORD000989,PROD00165,10,58271.03,22.89
ITEM001992,ORD000608,PROD00313,4,48817.98,24.91
ITEM001993,ORD000577,PROD00241,1,18876.26,88.07
ITEM001994,ORD000394,PROD00385,3,37454.06,8.13
ITEM001995,ORD000503,PROD00237,10,54035.79,94.71
ITEM001996,ORD000746,PROD00137,2,27024.15,77.74
ITEM001997,ORD000811,PROD00395,5,42743.27,36.38
ITEM001998,ORD000797,PROD00031,8,14870.48,63.31
ITEM001999,ORD000336,PROD00183,10,29004.93,14.61
ITEM002000,ORD000280,PROD00490,6,29133.39,31.42
